ts_utc	run_id	step	tokens_seen	raw_bytes_seen	train_loss	dev_loss	dev_bpb	lr	grad_norm	grad_norm_emb	grad_norm_attn	grad_norm_ffn	peak_vram_mb	tok_per_s	raw_bytes_per_s	elapsed_sec	git_commit	config_sha256	grad_norm_head
2026-09-15T05:35:43Z	cpt_untied_c0_qwen_q7g_seed42	9	294912	1013012	2.579849	NA	1.154094	9.966851576e-06	3.3125	0.777344	1.421875	2.09375	12759	1115.45	3831.55	264.39	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.976562
2026-09-15T05:37:37Z	cpt_untied_c0_qwen_q7g_seed42	18	589824	2005487	2.84527	NA	1.153315	9.794659469e-06	3.75	0.796875	1.59375	2.265625	12759	1561.08	5307.9	377.83	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2.390625
2026-09-15T05:39:32Z	cpt_untied_c0_qwen_q7g_seed42	27	884736	3015407	2.897682	NA	1.152482	9.474181277e-06	3.359375	0.824219	1.5	2.046875	12759	1795.73	6120.3	492.69	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2.046875
2026-09-15T05:41:35Z	cpt_untied_c0_qwen_q7g_seed42	37	1212416	4110084	2.852724	NA	1.151726	8.97408652e-06	3.265625	0.796875	1.40625	2.078125	12759	1969.05	6675.08	615.74	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.9375
2026-09-15T05:43:31Z	cpt_untied_c0_qwen_q7g_seed42	46	1507328	5099691	2.623285	NA	1.151189	8.401499981e-06	3.25	0.800781	1.539062	1.984375	12759	2058.49	6964.41	732.25	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.898438
2026-09-15T05:45:28Z	cpt_untied_c0_qwen_q7g_seed42	55	1802240	6065031	2.651006	NA	1.150785	7.751167579e-06	4.125	0.980469	1.804688	2.390625	12759	2122.14	7141.59	849.26	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2.640625
2026-09-15T05:47:25Z	cpt_untied_c0_qwen_q7g_seed42	64	2097152	7061207	2.702857	NA	1.150474	7.006696157e-06	3.25	0.773438	1.367188	1.960938	12759	2170.29	7307.47	966.3	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2.0625
2026-09-15T05:49:22Z	cpt_untied_c0_qwen_q7g_seed42	73	2392064	8069742	2.581734	NA	1.150231	6.202129651e-06	3.28125	0.785156	1.476562	1.96875	12759	2208.18	7449.39	1083.27	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2.03125
2026-09-15T05:51:19Z	cpt_untied_c0_qwen_q7g_seed42	82	2686976	9042537	2.651237	NA	1.149969	5.403118845e-06	3.109375	0.765625	1.398438	1.890625	12759	2238.46	7533.13	1200.37	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.890625
2026-09-15T05:53:16Z	cpt_untied_c0_qwen_q7g_seed42	91	2981888	10055474	2.316476	NA	1.149822	4.574768601e-06	4.71875	0.910156	1.789062	2.796875	12759	2263.52	7632.99	1317.37	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	3.21875
2026-09-15T05:55:13Z	cpt_untied_c0_qwen_q7g_seed42	100	3276800	11045561	2.645076	NA	1.149762	3.795600238e-06	3.09375	0.757812	1.359375	1.898438	12759	2284.39	7700.31	1434.43	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.890625
2026-09-15T05:57:10Z	cpt_untied_c0_qwen_q7g_seed42	109	3571712	12047031	2.745943	NA	1.149673	3.06444765e-06	3.234375	0.785156	1.429688	2.03125	12759	2302.21	7765.14	1551.42	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.921875
2026-09-15T05:59:07Z	cpt_untied_c0_qwen_q7g_seed42	118	3866624	13031514	2.539731	NA	1.149592	2.425242873e-06	3.09375	0.757812	1.359375	1.914062	12759	2317.56	7810.76	1668.41	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.867188
2026-09-15T06:01:04Z	cpt_untied_c0_qwen_q7g_seed42	127	4161536	14019332	2.77359	NA	1.149574	1.884129939e-06	3.25	0.839844	1.4375	1.945312	12759	2330.83	7852.07	1785.43	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	1.992188
2026-09-15T06:03:01Z	cpt_untied_c0_qwen_q7g_seed42	136	4456448	15020039	2.715144	NA	1.149533	1.456416986e-06	3.234375	0.785156	1.421875	1.960938	12759	2342.46	7895.05	1902.46	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2
2026-09-15T06:04:58Z	cpt_untied_c0_qwen_q7g_seed42	145	4751360	16008636	2.780303	NA	1.149567	1.166885474e-06	3.625	0.832031	1.671875	2.234375	12759	2352.83	7927.34	2019.42	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2.15625
2026-09-15T06:06:55Z	cpt_untied_c0_qwen_q7g_seed42	154	5046272	17000865	2.671864	NA	1.149581	1.018796954e-06	3.703125	0.929688	1.710938	2.1875	12759	2362.08	7957.82	2136.37	af9b25312bebbd77c49042227cf9be7c088be11f	6ad14e0bf650c833b148a9434154e3fa7e6084f72bd0510033eaac1977467fd9	2.265625
2026-09-15T06:13:07Z	cpt_untied_t2b_mean_q7g_seed123	7	229376	1101583	7.094238	NA	2.110362	9.957418418e-06	19	2.484375	13.9375	10.6875	12758	1028.82	4940.93	222.95	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	6.65625
2026-09-15T06:14:19Z	cpt_untied_t2b_mean_q7g_seed123	13	425984	2050514	6.804905	NA	2.031854	9.783429274e-06	13.8125	1.960938	8.375	8.875	12758	1441.56	6939.06	295.5	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	6.25
2026-09-15T06:15:39Z	cpt_untied_t2b_mean_q7g_seed123	20	655360	3147474	6.997339	NA	1.972236	9.421955542e-06	11.375	1.984375	7.53125	5.15625	12758	1748.13	8395.7	374.89	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	6.4375
2026-09-15T06:16:52Z	cpt_untied_t2b_mean_q7g_seed123	26	851968	4093588	6.362444	NA	1.938714	8.98271356e-06	8.6875	1.609375	5.59375	3.6875	12758	1902.21	9139.84	447.88	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.25
2026-09-15T06:18:04Z	cpt_untied_t2b_mean_q7g_seed123	32	1048576	5016283	6.581524	NA	1.91621	8.45371374e-06	8.6875	1.648438	5.3125	3.546875	12758	2014.6	9637.66	520.49	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.625
2026-09-15T06:19:23Z	cpt_untied_t2b_mean_q7g_seed123	39	1277952	6138277	6.483254	NA	1.89695	7.698686264e-06	7.78125	1.546875	4.03125	3.25	12758	2131.21	10236.66	599.64	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.59375
2026-09-15T06:20:36Z	cpt_untied_t2b_mean_q7g_seed123	45	1474560	7094262	6.397862	NA	1.884959	6.980993356e-06	7.75	1.53125	4.375	3.0625	12758	2193.7	10554.12	672.18	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.375
2026-09-15T06:21:49Z	cpt_untied_t2b_mean_q7g_seed123	51	1671168	8046478	5.830979	NA	1.875485	6.221065434e-06	7.34375	1.515625	3.578125	3.125	12758	2243.86	10803.91	744.77	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.40625
2026-09-15T06:23:08Z	cpt_untied_t2b_mean_q7g_seed123	58	1900544	9156132	6.226747	NA	1.867259	5.309529125e-06	7.3125	1.5625	3.625	3.15625	12758	2305.96	11109.3	824.19	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.28125
2026-09-15T06:24:20Z	cpt_untied_t2b_mean_q7g_seed123	64	2097152	10126928	6.324105	NA	1.862463	4.517206661e-06	7.625	1.546875	4.03125	3.015625	12758	2338.85	11294.05	896.66	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.53125
2026-09-15T06:25:33Z	cpt_untied_t2b_mean_q7g_seed123	70	2293760	11081993	6.248442	NA	1.859258	3.767844072e-06	7.125	1.4375	3.859375	2.921875	12758	2366.76	11434.68	969.16	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.03125
2026-09-15T06:26:46Z	cpt_untied_t2b_mean_q7g_seed123	76	2490368	12041668	6.351169	NA	1.857047	3.068166196e-06	8	1.71875	4.1875	3.015625	12758	2389.71	11554.97	1042.12	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.875
2026-09-15T06:27:59Z	cpt_untied_t2b_mean_q7g_seed123	82	2686976	13006525	5.756876	NA	1.85549	2.440315574e-06	8.3125	1.8125	3.8125	3.625	12758	2408.78	11659.9	1115.49	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	6.21875
2026-09-15T06:29:19Z	cpt_untied_t2b_mean_q7g_seed123	89	2916352	14086724	5.997789	NA	1.854648	1.851337412e-06	6.875	1.453125	3.40625	2.71875	12758	2440.32	11787.35	1195.07	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.125
2026-09-15T06:30:32Z	cpt_untied_t2b_mean_q7g_seed123	95	3112960	15049281	6.177405	NA	1.854182	1.445897288e-06	6.75	1.367188	2.90625	2.734375	12758	2454.22	11864.69	1268.41	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.25
2026-09-15T06:31:52Z	cpt_untied_t2b_mean_q7g_seed123	102	3342336	16157431	6.33451	NA	1.853856	1.135405757e-06	6.875	1.367188	3.078125	2.734375	12758	2478.95	11983.66	1348.29	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.3125
2026-09-15T06:33:05Z	cpt_untied_t2b_mean_q7g_seed123	108	3538944	17093101	6.053384	NA	1.853637	1.01249471e-06	7.15625	1.585938	3.59375	2.9375	12758	2490.53	12029.26	1420.96	af9b25312bebbd77c49042227cf9be7c088be11f	ba57878a0dc493a6aef3e1ac57b413ffe7960346fe31220e971e1d0496470eaf	5.1875
2026-09-15T06:38:54Z	cpt_untied_c0_qwen_q7g_seed123	10	327680	1094655	2.661413	NA	1.154143	9.958198611e-06	3.265625	0.792969	1.445312	2.0625	12759	1471.57	4915.96	222.67	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.929688
2026-09-15T06:40:01Z	cpt_untied_c0_qwen_q7g_seed123	19	622592	2087408	2.722034	NA	1.153334	9.774010288e-06	3.28125	0.777344	1.484375	2.03125	12759	2145.52	7193.43	290.18	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.96875
2026-09-15T06:41:08Z	cpt_untied_c0_qwen_q7g_seed123	28	917504	3072880	2.811011	NA	1.152547	9.451737731e-06	3.171875	0.796875	1.4375	1.953125	12759	2567.63	8599.43	357.34	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.875
2026-09-15T06:42:16Z	cpt_untied_c0_qwen_q7g_seed123	37	1212416	4058553	2.704121	NA	1.151823	9.000930492e-06	3.6875	0.84375	1.890625	2.34375	12759	2852.99	9550.37	424.96	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.953125
2026-09-15T06:43:23Z	cpt_untied_c0_qwen_q7g_seed123	46	1507328	5030795	2.694829	NA	1.151394	8.444678374e-06	3.21875	0.785156	1.359375	2.046875	12759	3062.14	10220.07	492.25	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.929688
2026-09-15T06:44:31Z	cpt_untied_c0_qwen_q7g_seed123	55	1802240	6035086	2.541507	NA	1.150959	7.772507222e-06	3.109375	0.75	1.382812	1.929688	12759	3215.71	10768.32	560.45	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.851562
2026-09-15T06:45:39Z	cpt_untied_c0_qwen_q7g_seed123	64	2097152	7041390	2.640613	NA	1.150658	7.022078969e-06	3.171875	0.761719	1.421875	1.992188	12759	3338.84	11210.48	628.11	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.859375
2026-09-15T06:46:47Z	cpt_untied_c0_qwen_q7g_seed123	73	2392064	8040720	2.553831	NA	1.150351	6.225750163e-06	3.15625	0.8125	1.367188	1.945312	12759	3436.02	11549.88	696.17	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.914062
2026-09-15T06:47:55Z	cpt_untied_c0_qwen_q7g_seed123	82	2686976	9032933	2.652027	NA	1.150163	5.411033969e-06	3.328125	0.820312	1.46875	1.984375	12759	3516.02	11819.96	764.21	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	2.0625
2026-09-15T06:49:03Z	cpt_untied_c0_qwen_q7g_seed123	91	2981888	10043488	2.618149	NA	1.150021	4.584440081e-06	3.09375	0.78125	1.359375	1.890625	12759	3583.24	12068.94	832.18	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.882812
2026-09-15T06:50:11Z	cpt_untied_c0_qwen_q7g_seed123	100	3276800	11035320	2.637148	NA	1.149942	3.803416192e-06	3.078125	0.773438	1.335938	1.867188	12759	3638.83	12254.53	900.51	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.90625
2026-09-15T06:51:20Z	cpt_untied_c0_qwen_q7g_seed123	109	3571712	12035016	2.709278	NA	1.14988	3.072781758e-06	3.65625	0.867188	1.710938	2.1875	12759	3687.08	12423.77	968.71	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	2.203125
2026-09-15T06:52:28Z	cpt_untied_c0_qwen_q7g_seed123	118	3866624	13043896	2.43109	NA	1.149796	2.417798231e-06	3.578125	0.78125	1.492188	2.125	12759	3729.93	12582.76	1036.65	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	2.328125
2026-09-15T06:53:36Z	cpt_untied_c0_qwen_q7g_seed123	127	4161536	14023116	2.685599	NA	1.149778	1.882274019e-06	3.25	0.777344	1.40625	1.976562	12759	3766.67	12692.54	1104.83	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	2.03125
2026-09-15T06:54:44Z	cpt_untied_c0_qwen_q7g_seed123	136	4456448	15022072	2.739806	NA	1.149738	1.455681865e-06	3.078125	0.757812	1.375	1.914062	12759	3799.51	12807.64	1172.9	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.835938
2026-09-15T06:55:51Z	cpt_untied_c0_qwen_q7g_seed123	145	4751360	16019235	2.856075	NA	1.149717	1.164536332e-06	3.171875	0.789062	1.4375	1.929688	12759	3830.12	12913.26	1240.53	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.914062
2026-09-15T06:57:00Z	cpt_untied_c0_qwen_q7g_seed123	154	5046272	17006332	2.746525	NA	1.149724	1.018387724e-06	3.1875	0.808594	1.414062	1.929688	12759	3855.82	12994.43	1308.74	af9b25312bebbd77c49042227cf9be7c088be11f	97100ba8e44903490ae68fb8490c60983b8626f3eea3f305cf3e5d464f5e6e54	1.9375
2026-09-15T07:01:34Z	cpt_untied_t2b_mean_q7g_seed2026	7	229376	1097595	7.189899	NA	2.109781	9.957868401e-06	18.125	2.578125	13.0625	10.375	12758	1031.01	4933.53	222.48	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	6.59375
2026-09-15T07:02:47Z	cpt_untied_t2b_mean_q7g_seed2026	13	425984	2036713	6.54594	NA	2.031184	9.786902392e-06	14.0625	2.078125	8.625	8.8125	12758	1441.36	6891.45	295.54	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	6.46875
2026-09-15T07:04:07Z	cpt_untied_t2b_mean_q7g_seed2026	20	655360	3140298	6.546052	NA	1.972159	9.424852536e-06	10.875	1.84375	7.40625	4.84375	12758	1746.28	8367.67	375.29	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	6
2026-09-15T07:05:19Z	cpt_untied_t2b_mean_q7g_seed2026	26	851968	4102916	6.575581	NA	1.939183	8.977839126e-06	10.125	1.773438	6.8125	4.125	12758	1902.27	9160.96	447.87	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	6
2026-09-15T07:06:32Z	cpt_untied_t2b_mean_q7g_seed2026	32	1048576	5031777	6.155463	NA	1.914849	8.444066215e-06	15.8125	2.984375	8.75	7.5625	12758	2013.18	9660.6	520.86	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	10.375
2026-09-15T07:07:52Z	cpt_untied_t2b_mean_q7g_seed2026	39	1277952	6117493	6.476247	NA	1.89731	7.713618793e-06	8.0625	1.578125	4.46875	3.671875	12758	2128.58	10189.41	600.38	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.375
2026-09-15T07:09:05Z	cpt_untied_t2b_mean_q7g_seed2026	45	1474560	7070359	6.259779	NA	1.885884	6.999585264e-06	8.25	1.554688	4.1875	3.296875	12758	2189.71	10499.44	673.4	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	6.09375
2026-09-15T07:10:17Z	cpt_untied_t2b_mean_q7g_seed2026	51	1671168	8029610	6.32457	NA	1.876642	6.23478701e-06	7.5	1.523438	4.03125	3.015625	12758	2240.02	10762.85	746.05	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.34375
2026-09-15T07:11:30Z	cpt_untied_t2b_mean_q7g_seed2026	57	1867776	9001663	6.528042	NA	1.86935	5.43680688e-06	8.0625	1.65625	4.21875	3.40625	12758	2280.11	10988.88	819.16	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.6875
2026-09-15T07:12:50Z	cpt_untied_t2b_mean_q7g_seed2026	64	2097152	10137295	6.265553	NA	1.863289	4.508868963e-06	6.71875	1.398438	2.890625	2.75	12758	2333.65	11280.47	898.66	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.21875
2026-09-15T07:14:02Z	cpt_untied_t2b_mean_q7g_seed2026	70	2293760	11102454	6.316468	NA	1.860092	3.75228936e-06	7.65625	1.492188	4	2.9375	12758	2362.33	11434.36	970.97	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.65625
2026-09-15T07:15:15Z	cpt_untied_t2b_mean_q7g_seed2026	76	2490368	12051565	6.397673	NA	1.857899	3.061305741e-06	7.03125	1.46875	3.140625	2.859375	12758	2386.7	11549.9	1043.43	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.40625
2026-09-15T07:16:34Z	cpt_untied_t2b_mean_q7g_seed2026	83	2719744	13131657	6.022142	NA	1.856273	2.365488888e-06	7.34375	1.515625	3.546875	2.96875	12758	2422.88	11698.32	1122.53	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.5
2026-09-15T07:17:47Z	cpt_untied_t2b_mean_q7g_seed2026	89	2916352	14098022	6.225987	NA	1.855573	1.845894165e-06	8	1.78125	4	3.359375	12758	2439.64	11793.53	1195.4	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.78125
2026-09-15T07:18:59Z	cpt_untied_t2b_mean_q7g_seed2026	95	3112960	15059117	6.280665	NA	1.855137	1.442384954e-06	6.9375	1.390625	3.328125	2.734375	12758	2454.98	11876.1	1268.02	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.25
2026-09-15T07:20:12Z	cpt_untied_t2b_mean_q7g_seed2026	101	3309568	16006654	6.272573	NA	1.854814	1.167326574e-06	7.09375	1.453125	3.5625	3.0625	12758	2468.02	11936.52	1340.98	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.125
2026-09-15T07:21:31Z	cpt_untied_t2b_mean_q7g_seed2026	108	3538944	17123532	6.277538	NA	1.854602	1.01069641e-06	7	1.429688	3.203125	2.765625	12758	2492.02	12057.86	1420.11	af9b25312bebbd77c49042227cf9be7c088be11f	075bb31571e06759d4e5336410499481956fcfb818a31295678796b36b8f198b	5.375
2026-09-15T07:27:41Z	cpt_untied_c0_qwen_q7g_seed2026	10	327680	1096572	2.757635	NA	1.154246	9.957983448e-06	3.3125	0.796875	1.4375	2.078125	12759	1337.07	4474.48	245.07	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	1.976562
2026-09-15T07:29:12Z	cpt_untied_c0_qwen_q7g_seed2026	19	622592	2080067	2.555812	NA	1.153327	9.775900006e-06	3.046875	0.773438	1.375	1.9375	12759	1851.76	6186.7	336.22	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	1.75
2026-09-15T07:30:42Z	cpt_untied_c0_qwen_q7g_seed2026	28	917504	3070502	2.709842	NA	1.152522	9.452675058e-06	3.703125	1.226562	1.921875	2.0625	12759	2150.24	7195.97	426.7	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	2.046875
2026-09-15T07:32:14Z	cpt_untied_c0_qwen_q7g_seed2026	37	1212416	4068376	2.647654	NA	1.151858	8.995837403e-06	3.21875	0.8125	1.4375	2.015625	12759	2340.35	7853.27	518.05	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	1.882812
2026-09-15T07:33:45Z	cpt_untied_c0_qwen_q7g_seed2026	46	1507328	5047009	2.634288	NA	1.15137	8.434558709e-06	7.53125	1.484375	2.921875	4.1875	12759	2473.21	8281.07	609.46	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	5.34375
2026-09-15T07:35:16Z	cpt_untied_c0_qwen_q7g_seed2026	55	1802240	6029687	2.577295	NA	1.151049	7.776347443e-06	3.28125	0.78125	1.414062	2.109375	12759	2572.5	8606.71	700.58	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	1.914062
2026-09-15T07:36:47Z	cpt_untied_c0_qwen_q7g_seed2026	64	2097152	7016813	2.479301	NA	1.150617	7.041128814e-06	3.25	0.746094	1.398438	1.960938	12759	2648.28	8860.82	791.89	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	2.0625
2026-09-15T07:38:18Z	cpt_untied_c0_qwen_q7g_seed2026	73	2392064	8020119	2.604737	NA	1.150354	6.242504557e-06	3.09375	0.808594	1.390625	1.921875	12759	2709.21	9083.46	882.94	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	1.820312
2026-09-15T07:39:50Z	cpt_untied_c0_qwen_q7g_seed2026	82	2686976	9031064	2.957927	NA	1.150135	5.412574336e-06	3.8125	0.941406	1.648438	2.234375	12759	2758.22	9270.51	974.17	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	2.4375
2026-09-15T07:41:21Z	cpt_untied_c0_qwen_q7g_seed2026	91	2981888	10048213	2.616242	NA	1.150006	4.580626958e-06	3.1875	0.761719	1.320312	2	12759	2798.49	9430.22	1065.53	af9b25312bebbd77c49042227cf9be7c088be11f	2d322850847e772b1204691c3d4f3c180feec1cca2cf9e0334c3025f1c4d4f32	1.945312
